center,area,height,fwhm,sample,source
1085.672907620317,16.404740867722893,0.3390856043075578,36.36302086377154,E70_a,original
1253.9632482024213,13.124862265087602,0.12706657586146872,77.63603740959712,E70_a,original
1273.3000006618918,23.929971764707844,9.92974390352531,1.8113570733527546,E70_a,original
1471.979154270189,3.1190539613833232,0.057422733678561586,40.82619988866729,E70_a,original
1643.6368617837534,11.447328858208069,0.18591412108257718,46.279825692925115,E70_a,original
2882.767430046627,1.3052897010679607,0.019613482533369943,50.02097254252456,E70_a,original
3040.905395092329,14.3426714968293,0.19550312178345783,55.1412094939151,E70_a,original
3082.3409515558833,16.290814931642892,0.29389567740319655,41.66290461861607,E70_a,original
3115.800000003062,14.805512702818291,0.14318323664223723,77.71971669992729,E70_a,original
678.2848018769932,8.206286792786743,0.057090940409321916,108.03871914480257,EM9_a,original
1086.8186634533686,1.9278293397271682,0.03572685372135769,40.55773999064536,EM9_a,original
1232.8152031234001,19.54622968967087,0.36679326327225503,40.053602207717596,EM9_a,original
1647.1062194639878,13.131396404747333,0.1812731100315872,54.44743924553238,EM9_a,original
2986.461823457931,11.143203523605676,0.26294369681883556,31.852771867199927,EM9_a,original
3088.564400691093,15.827290394019084,0.23319678485579096,51.01336187876929,EM9_a,original
657.6011736209159,2.269362632392641,0.04028600010383118,42.33988585973171,E50_a,original
1085.6732136264498,17.033801624729225,0.35364492531642416,36.20296060044542,E50_a,original
1273.3000000055133,24.9099378830572,10.397738713793913,1.8006681287012416,E50_a,original
1471.2862703462604,3.01031271503682,0.057209871139838345,39.54946166750723,E50_a,original
1643.2458747931403,11.122259842938083,0.1879863274346814,44.469956700162086,E50_a,original
2452.314432736154,0.12564400022888877,0.003684588456014395,25.630241646680705,E50_a,original
3041.43799596223,14.184208925881196,0.18984845447515358,56.156235491397126,E50_a,original
3082.1722852367657,15.67351764165549,0.2941139366495618,40.054453065690815,E50_a,original
3115.8000000014526,14.678928133681444,0.13616908565365002,81.02438736031732,E50_a,original
1087.023563608422,13.864125860570262,0.3057392602073244,34.08326685740439,E80_c,original
1261.200000003073,8.09774946107544,0.11947831522432693,50.94190468275136,E80_c,original
1626.4497808418969,23.388155552517027,9.762649745509021,1.8006454095850484,E80_c,original
3077.651878153989,16.251564372060553,0.2846049183490343,42.91930733909414,E80_c,original
1085.093629136904,17.77530010673256,0.37261891935252317,35.855185426306015,E5_a,original
1268.35089782592,10.767749086722185,0.18454316730687437,43.85578507142535,E5_a,original
1643.0850780141488,4.5293453003439055,0.10225897926827346,33.29154194293406,E5_a,original
2663.9033171426,2.9929986606684738,0.11493377042270342,19.573063336658798,E5_a,original
3088.5000000022,9.727407121178306,0.2415115310589921,30.273257477589276,E5_a,original
662.579946015441,6.666596914513114,0.04637935485199488,108.03871914467258,EM9_b,original
1087.3999999995503,1.4478943705688816,0.03384401564784437,32.15547470609318,EM9_b,original
1234.4794096772732,19.638891163355474,0.3762125858172449,39.23589611384316,EM9_b,original
1299.376213896333,5.645389432562265,0.059748973978563595,71.01717411830374,EM9_b,original
1477.3490683276916,0.37712735375353823,0.008455563437516458,33.523195869574685,EM9_b,original
1649.6673618076557,14.231863647654267,0.1813626441081314,58.98123587772924,EM9_b,original
2987.6915073634887,11.309415203568557,0.26597519078119397,31.959424667987278,EM9_b,original
3089.8397442062906,15.153041636012393,0.23009369607462352,49.49884088322228,EM9_b,original
655.3000000126664,6.771932269444036,0.06195511079975791,82.15526498719109,EM5_a,original
1085.795442056224,9.195000828418161,0.1906068092841386,36.25878893152377,EM5_a,original
1234.7999999940866,13.511478266597635,0.25392260392089805,39.9946073069734,EM5_a,original
1288.8234363642398,7.751014123936686,0.10040414402242417,58.02388761132249,EM5_a,original
1470.1061253208363,1.24902419023026,0.02596321260640102,36.158662101384294,EM5_a,original
1644.3189994100653,13.962244816905283,0.19873615705653658,52.80539481290871,EM5_a,original
2987.185951489084,8.256029861617236,0.1731846304216612,35.83124024960763,EM5_a,original
3041.780705754972,20.394397825928795,0.16102101233908064,95.19809699194865,EM5_a,original
3081.216733526519,18.390258195314082,0.2704640567822342,51.106742678130445,EM5_a,original
656.466691605658,2.3284598347734042,0.039823810559597404,43.94665967361723,E80_a,original
1087.136016937522,16.18463652531699,0.35003298097495766,34.753129356152286,E80_a,original
1255.7203720219732,11.168141205678584,0.13505859784332364,62.15249863843488,E80_a,original
1469.2238838230132,2.9780791141113117,0.05092955065680382,43.95075291470566,E80_a,original
1644.6963184280623,11.871313203483346,0.17543094220968586,50.861890705299416,E80_a,original
3038.678886726318,15.1622967049856,0.20874704472824157,54.59395885445597,E80_a,original
3079.7248867107246,15.525861498913244,0.28550548367169604,40.87343963141389,E80_a,original
660.4443329526547,6.682740607113687,0.05999698033103769,83.71921440598929,EM7_b,original
1087.3986487845425,7.890293201808825,0.10629309240612739,55.794068661037,EM7_b,original
1234.7999999881501,15.907614357087596,0.31707908189120726,37.708338322933514,EM7_b,original
1475.600000001236,1.1060437502544715,0.022894070979108918,36.311920101921885,EM7_b,original
1646.8835464607914,13.125786258571305,0.19882581840703983,49.61951124195747,EM7_b,original
2988.6022121874034,10.880221310531823,0.21350865121448642,38.3020646732827,EM7_b,original
3085.5817692309292,17.719669222385416,0.2492316775165818,53.43825929194136,EM7_b,original
1234.0602310953134,17.033947051123064,0.3498022238675333,36.600975436955814,EM9_c,original
